,"Do
nothing",HC,DDQN,PPO,GR,"GR
and
HC","GR
and
DDQN","GR
and
PPO"
0,0.9709722587048255,0.9665224969974489,0.9426654564175335,0.9536158782161854,0.9600943082285105,0.9690000188616837,0.9574547901450262,0.9577453681068017
1,0.9753791517894891,0.9679121603388523,0.946481844842227,0.9434551108885367,0.9605218241971752,0.9713121679045619,0.9596245288366079,0.952251225578151
2,0.9718105614360626,0.9668562601717808,0.9396143173239572,0.9485537256093477,0.9588426783568668,0.9688131580464909,0.9594868718950066,0.9465761050433293
3,0.9739112104529964,0.9680468810223101,0.9437859666160249,0.9509247784751892,0.9607703229065958,0.9697204530717899,0.9566240149624253,0.9500839529320334
